MSSubClass,LotFrontage,LotArea,Utilities,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,CentralAir,FirstFlrSF,SecondFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fire0laces,GarageCars,GarageArea,0avedDrive,WoodDeckSF,O0en0orchSF,Enclosed0orch,ThreeSsn0orch,Screen0orch,0oolArea,0oolQC,MiscVal,MoSold,YrSold,SalePrice
161.67255865662466,26.585981737983115,3922.4136486419948,1.001421299115354,6.917059688199501,5.046875996846302,1997.3849537034002,1998.6140556088617,4.8992882805687445,630.2487870561185,-3.467789544935807,106.49772298283415,682.6926253164398,0.9969691028833291,0.9898831054928681,697.5363536749845,734.1101182645936,2.7936016137601007,1388.8532171246572,1.012238059782074,-0.01126479213930312,2.0283022351436926,1.0101357063172607,2.988756271243871,1.0012649312009472,5.795692319229142,0.006623997348190836,2.0550087905721113,485.47142110908726,1.0137991217562863,1.193052210390969,47.568863705740405,0.1984977601017593,-0.8692244518908548,1.2433836226661255,3.038698793611789,0.0,-30.63713792748819,4.645343265674383,2009.9947208116184,163599.61915205795
19.556418019420047,108.32429126175431,13852.694966190167,1.0003452941802602,8.005300998975732,5.033613606509576,2006.927648049034,2006.815584880005,368.8316643214406,-0.4721309456588415,8.365442809576077,1962.796401793073,1933.4188038438122,0.9992753099864429,0.999213663529249,1981.4965606202677,-12.487151093943545,-1.7735339133001542,1958.4585411768521,0.038035987034047244,-0.00719627017974575,1.9979499686110442,0.00868940089910338,2.9463350694417563,0.9833176731599815,9.020953672847547,0.9972701307584083,3.0011146744721366,898.6190800564299,1.0100246264006305,313.3712548578025,39.20361651291289,-5.447079979887745,1.2659482743494501,-3.16669786702757,2.0757977019100275,0.0,-13.148928033631563,6.9819661828709965,2006.994150804771,385982.45559738297
58.766209196286894,65.49230758550237,7790.721902922995,1.0006344099472142,7.075191062258474,4.981139030240613,2005.6392381758026,2006.4523796446165,94.19801425551005,848.6589859156663,-2.839741270938531,246.37609585743473,1085.3867672316392,1.0083375432362678,0.9938339392907592,1081.2873530369193,426.7043093210891,-1.3680494212949286,1523.992713403907,1.042751270178896,0.006827712477019696,1.9964243981769736,-0.03875024982799749,2.0186747512008463,0.9663952337486326,6.90373167068796,-0.04720474416201498,1.9534767625893605,431.6394398113012,0.9707342084514642,12.86497012189172,173.18059201480287,-1.3529045818670267,-1.836162708642798,-1.8799629536622018,0.9612220560718446,0.0,-9.111057678998149,9.872644041145568,2008.9631165683788,243371.90350477656
19.779445696655213,-1.3531472354747798,15896.607133628459,1.0001083483276236,6.990103554252069,4.9860824135691155,1996.3543568123812,1999.179558521291,-20.365650266424154,1465.7380498819073,-8.8042127366443,53.19921559239911,1468.7951065129614,1.0005324603266046,0.9846108048501009,1494.4070314504213,-0.8692269493593208,-0.5226721899439106,1482.367091488069,1.0324075655635505,-0.008867024790410448,1.9967097716607858,-0.012112911269205407,3.0218765397564105,1.0027895006756729,4.970266514847071,1.0212279908152282,2.003437336444286,515.9749196651167,1.005691090447232,400.8817275961858,23.802996493439196,1.9906534035513637,0.012340383036736706,5.383132276796655,-3.3754362716050905,0.0,-36.90785228658909,8.35145510195292,2007.0035267696767,219289.10089882207
30.28441008162218,56.63633259846187,7575.279108836974,1.0012337793738786,5.002930082355743,3.9790537070348284,1910.3930847566369,2004.2433821896975,17.352842017282576,241.8293394493433,462.974351381272,292.6900184964548,1006.2867109095122,-0.003368669128003278,0.0015970793243950312,1030.0541262790862,-7.930466220054473,-1.4436463178691914,1019.3207184777682,1.0072305142505151,0.011636685214209295,1.015035044223075,-0.02476206492811477,2.0476694876944115,1.0016502625761212,4.0280175212726474,0.021035082018465164,0.9535745758392721,273.1067197568298,0.9917460304164938,-1.3257056831471639,35.34889394470489,226.7979323538188,-0.05141281530876713,1.6438145884933717,3.1585960932547135,0.0,6.6268779184816955,5.643699978075579,2008.946280745784,81631.50744862082
18.646111702575155,69.60968047273356,7658.246628972945,1.0008830071174428,5.082365975701462,6.027117388927202,1955.5108052766468,1991.0235042860886,-2.1209494798110375,832.2710067645598,-4.667878219093495,228.2163725971827,1039.5052904376776,1.006695393016823,0.9800473396236198,1040.472735255686,22.660619842482998,-0.7677100666279607,1002.2399795660341,0.9982601521632226,-0.001902196024772767,1.041529320592191,-0.044645607103808264,3.0430071432639316,0.9809532868226036,5.990497675748231,0.01883452868558647,0.931548138629489,312.34194420801686,1.0078960684906366,-2.1425258372963363,-2.6473272657392393,0.2325546557867976,2.6889208981843162,5.539536935947286,0.3175695264077057,0.0,-7.6603267203949486,7.904841222887513,2006.9815952267913,143485.80658549335
30.520470635751714,63.160096479632735,7636.246462922341,1.001786835773328,4.953013863689007,6.878211090296828,1911.267896105067,1948.2600511168134,-4.224893008309013,-58.42813612589355,0.418827879609105,792.2897879639095,768.9783297206524,0.995229296563463,0.9733056321058645,806.94429067502,-8.889197460054133,-4.0292925009783955,755.8505567967179,0.0047263587776967386,0.024859457487246026,0.9984806238730504,0.014801370376504683,1.9100491140660927,0.9980302989807937,4.035053570776045,0.012854265408984388,-0.010632909777451852,-10.983202840189918,-0.0036458706124517137,327.1410869845539,-0.8749267765171458,161.50568844858202,1.4390064535896665,-2.272963389505905,-0.3231890351175027,0.0,19.350300443374746,5.120824119790247,2007.866586823466,89030.69844064683
20.22560168074373,2.702793085730202,9458.851587142892,0.9981196541966726,4.965086611765812,4.969481029266409,1966.809482264781,1969.2263305454037,30.927425276033706,476.99827664935515,16.086659473251906,425.28754566497116,894.6030539480838,1.0043703297155977,0.9941963618456734,891.814965551633,-4.743150004128342,-5.324337188248789,909.801044761117,0.02951488683747421,-0.0039860146391807755,1.0161379260121155,-0.01365934960520517,3.0130768800192835,0.9979976191340827,5.009885734348455,0.02242254320550871,1.0136913437328088,280.8960058395335,1.0075215154407111,2.218659251011826,-6.753352771738181,-0.6784439681167171,0.6473791507995118,3.160899968027936,-3.2021852513193942,0.0,10.649255159680294,1.9997101323189928,2010.0156125798292,119515.44029335117
23.818677900747034,79.86698419595356,8233.293542361376,1.0009920587740566,4.942079097332962,6.945044444301035,1954.6099720557925,2004.480167633215,4.2169695200324515,470.806151488969,467.7556380154102,145.548685799304,1078.6356523497561,0.9961481193174715,0.9926751499721539,1038.1493608584283,-20.238391371611137,1.3549922718092837,1070.3607023627635,0.036644795461197636,0.9981457284013509,0.9854101829615115,0.0006397663213498941,2.9375568172403415,1.0125862743149598,5.9482360200308495,0.019482374652519164,0.9816623338925905,252.95812139348618,0.9993955338649309,387.29240399798186,-5.002525258640904,-1.0681611562256974,-0.923142333355598,-4.1868380313220515,0.6406325511026555,0.0,-58.482779564680904,7.179555104132777,2007.004187509765,142806.54475751548
30.23608827849272,-0.447035578051021,6046.025467198918,0.9993937663754545,6.092399417872282,7.91649094905719,1931.6650151145288,2006.2323611443494,-3.535936939515271,543.9367837427645,17.023650811173958,260.4861727042942,831.4766583886548,0.9985495797913045,1.0096920708990917,826.8780653759928,-2.672624536722188,0.5763925196317644,855.6225172129571,0.03458322403309265,-0.01082393556893862,0.9742272269352152,-0.021262853237125783,1.943810734551752,1.0045337179465788,4.9710103342159115,0.03851762507642768,0.9867831537902885,421.2455513732394,1.0090548481016226,-7.346538023813228,-1.9267807686914287,93.87025942285263,1.6548706314374284,3.1349338088491274,-0.6464122090953495,0.0,11.662216354357051,6.120499291172889,2008.0421682983967,119983.78504366397
20.954348636073302,68.4847595695518,10585.094327387758,0.9999675253719839,4.975622666630091,4.965032950316212,1964.5120064105115,1965.5673978627012,-4.446262854491951,938.2005764316896,-1.372344449170578,136.46476208248208,1033.799592418162,0.9905748767649637,1.0172437940284187,1092.2565757995048,9.878041614991044,1.808550980749028,1015.7328014712457,1.0083444959124763,0.004550871312933267,1.0356950406873842,-0.016403071189157653,3.028352211802761,0.9863784675922161,5.095163776447326,-0.002366844178605688,1.0241685403480454,374.5133821673291,0.9811479437743289,9.14480918387041,-5.340198588424216,-1.2223559333696874,-0.04192477308415126,-0.7058989153915393,1.6234010362949334,0.0,14.43540410827227,1.8406941675751218,2008.0830852215395,124455.94739982205
120.66035475532205,40.65593454692193,4629.936297059389,0.9995732646297397,8.02633485868927,5.037026190355308,1995.07197446486,1995.173551390833,4.89872982225197,1122.5048164715827,7.091384983093906,437.5545213470795,1623.7845750384492,1.0018772665055165,0.9878125875819324,1624.688303731225,3.165249517833205,4.568823424198025,1640.287484657554,1.0223507965220782,0.009095377950175355,2.0051314213253244,0.0031374909323506743,1.9952270971146073,1.0045741576709561,4.958746875018701,1.0335172838050037,2.0771960899985498,600.207471478942,0.9859514670206274,230.24134160977584,153.94574609844463,-2.50223594425034,2.93525468647847,0.5729827693301313,1.4797070645113712,0.0,27.045397449120568,3.016598756147819,2010.0121586821474,235782.56012052635
25.343900796547004,-0.052973885794741105,18024.82897246842,0.9997467818868014,6.003999489294785,5.051753266775949,1959.6872688212034,1958.4479592678742,28.19398757715477,1291.5939679691978,-13.017020740680788,239.29207870509742,1420.3619546708217,0.9998466146919481,1.0109178321849628,1483.1224670206066,48.938229161304136,-0.36271417862004807,1440.025348546572,1.0128408665508823,-0.00043226732083409563,2.0171495570714355,0.001853292973352599,3.0009534403727245,0.997595021788945,5.980557725618545,2.0116955021046827,2.0056970528840545,499.7461521614842,0.9812629617993358,0.6005792387115172,38.521783701141025,0.3053940099088659,-0.5394695195185362,-1.8445777169416777,-0.8878925177606645,0.0,4.48347133163808,11.784299325521328,2008.8142432410802,158239.13767342377
62.3517727132483,-3.677675455083509,8209.004362414187,1.0001362739360529,5.979826213454235,4.9578420329197685,1997.6152535515455,1994.249598034166,8.263686803510087,197.2681777107078,-6.4113612349186875,580.7625616040507,788.5960831313187,0.9921094957700314,0.9996795010728903,775.381772957696,876.4401820237097,-0.7880709384065826,1719.6841868744316,0.9748532162290503,-0.002709923326471402,2.0144017389664435,1.026460381841193,2.982242022154141,0.9836638782320583,8.067318542874164,0.9886358124929828,1.9566191227161573,436.8692977897703,1.0055477032498719,223.08116177042618,77.32406877359358,-0.4439317966854175,1.270543140672669,3.6489921456146686,3.8706554903736876,0.0,0.9451783442077742,5.8457697579649235,2008.0469892054432,185370.37251248528
69.12115217215378,62.38154076019567,9615.349228186991,0.999860780427192,6.996365029948076,4.97867693056911,1914.0543285317099,1968.9880822958853,-21.242656050300667,222.66266273718531,-1.495192026978959,509.18503412707526,744.170765546506,0.997531097766562,1.0154293846384093,944.8860317635764,770.3963988301383,2.2593915806774816,1707.9262330345025,0.9833098288386819,0.008900154511073255,1.019044259838899,0.022120235571267095,2.963464550889539,0.9946651945419687,6.885236643216293,0.9492925243236507,3.0020520103571116,628.6955350096358,1.008245129254045,1.9806293793897334,34.953525026414844,271.1335267470542,-2.0523280604752028,-2.954804499932921,0.36887322099338804,0.0,-17.442594056466866,2.1598798210950063,2006.0604467849269,142200.65269090413
19.353235089116964,124.87584823274197,15398.7524043537,1.002249433227715,6.98899657776236,4.940012367182363,2001.8986620259914,2003.8408661165051,11.452834502230544,1260.1322885963618,-16.158482531284648,246.29225988315426,1489.1931225719939,0.992050096475906,0.991679577162328,1524.693760981515,-10.67826910684174,-1.1675746271540468,1514.1271996598846,0.9912058130977253,-0.017455606360551695,1.959129030661537,0.02673582858263454,2.9182702820728337,1.0051449930112153,6.987020177544959,0.9962976489238737,2.0247690541477357,446.02339379801,1.021291501515411,159.82898693247924,31.518171249874545,-0.47629685639483804,0.47628939645863033,-1.6863338585687584,-1.6751509040735642,0.0,-12.71278189383426,5.961225472200309,2008.9536148958364,259458.81011937454
50.93065982387779,57.02577917665347,9632.378093568379,0.9973515199156892,5.9686555043928,4.96581692175121,1923.3714455802428,1948.5368655625325,1.3396691358950432,6.80937052136361,-11.139347050107535,582.8199858282997,578.0336175105457,1.0010464977499047,0.0011214273611914116,541.6493751601753,517.3958635572338,2.392961820500347,1087.0777025651705,-0.012241341174596182,-0.009556576889685009,0.9910098883407408,0.014103242381192137,1.9944070029105492,1.0009913109386652,4.982209734615569,0.016119769349572162,0.011816303181910237,-8.31954684112859,-0.005956212092542051,3.8681411605578178,10.011349467641685,127.60862483017334,0.8878650103811179,-3.717757805564697,-1.0727825786014369,0.0,-3.8401276756424454,3.7716146940504727,2007.9977787620758,85889.31766851948
180.66074474832473,21.667584532936928,724.207684682047,1.0008287093814898,3.916837114135406,7.9146116784570175,1968.390715608396,2000.775858562873,1.0846560242376242,512.9969231464363,-3.4355584129095034,136.02890136185147,602.2982651614561,0.9989627347119069,1.0049735862482303,643.0260793053109,46.09935778013026,-0.31855451228887777,677.4991235330526,1.0267204012814095,-0.0009607095388458886,1.0341729699411966,0.01100059600483907,1.0066610943674446,1.0058025186215973,3.1093812279178383,0.05355487475583513,1.047264149656203,273.0329035621567,0.9912923038173594,12.039423885193699,-0.6984674407170322,-3.698223563502238,-0.10148238149029065,-0.6639687002934407,-0.28531278125690246,0.0,55.44524358101854,4.921551956857686,2008.843282590246,86529.90737544291
33.05430518021432,50.98534123213942,5617.078751645358,1.0006601944125426,3.9434256287783644,7.066329398978172,1940.7437136812166,1950.420611082964,4.193655275621639,247.26786737669488,-10.32979627768763,112.03390585202179,440.7826865739007,1.0082924349658078,0.9916124440116234,684.0753371532887,-15.088914253767502,1.249663054153668,730.8058056978409,0.011228374177704876,0.002318847552410112,1.0204403835626799,-0.042368763421184605,2.005762073234841,0.9979650497290311,5.022454479625638,-0.020447294044504506,-0.023545814008919124,-2.8958568207124307,1.0114997483691361,156.7135326209492,2.866560243647386,3.19681148566239,0.06265994818085996,-1.2938398522123928,0.9342731584472997,0.0,26.81692835975165,11.82063028645053,2008.9864920996029,87563.5654026534
22.366445981875408,82.56982617703916,10399.286127524007,0.999143898506142,8.014803004519772,4.9765323143188755,1997.6559745275595,2006.2322591609782,287.42983628734885,1123.827138913311,483.46702708968417,1597.5923289924488,3247.065940050424,1.0004199791747521,0.9839628593917286,1633.3679720840348,9.228972333959222,-1.4043015646687018,1628.9138826706326,0.9726746335679181,0.003264052089797784,1.9677054749894094,-0.06745018021321242,3.0464466733418325,0.9887994641148644,7.090619812837147,1.064079334076116,2.956619224502714,889.7991727593336,0.9879438664819042,6.371451062970559,1.397014101115592,-0.3229793227758588,0.3890092317638697,3.6279666382261215,-0.09195080488194726,0.0,30.979363945750865,10.114638108131743,2009.0316646522704,289637.2954455798
62.31378946282688,85.3694144901431,10718.588324825856,1.0019477266002024,7.059456027491382,6.016282760045032,2007.1854917617786,2007.7127246089979,-7.099746554697548,-55.95250577694339,5.248323527619234,879.9194537163114,831.5341730025368,1.0013503309759777,1.0014062301266133,878.6562756892392,902.5575110553021,3.051671244652306,1757.7221809644689,-0.040274757391966585,-0.01038297875767432,3.017365872483531,0.028804977593790707,2.98212725875838,0.9816511799738316,7.0155024144105935,-0.023945166955693903,1.9715622105128874,584.4240471506333,1.0042787559313238,144.5317494258138,101.43712217255883,6.513549201845333,-2.4595538328321047,3.635035848608914,1.071126200033527,0.0,-27.021704921691867,7.950595118271155,2007.0902486999478,225334.6935944302
18.90086296075372,128.27191832163615,12332.496930663607,1.001409475419701,6.092886217635494,3.972693647367885,1955.0165750350309,1954.1784888779703,84.3105077654485,1045.2397947285583,-10.867296620297799,497.0349527947774,1490.1679129363608,0.9994351109686697,1.0011155758180157,1501.7304875770699,6.166191747789131,2.13209497325696,1531.2886700111305,1.0166986718614412,-0.011933373485021014,1.0415210303690776,0.01304694145840187,2.0100503345498026,0.9922068359333145,5.91776170042453,1.0543138025210443,1.9436852864361869,506.7032398753445,1.0142513241332798,2.3833580099433838,-7.486183415365149,-4.706082175332994,160.13085169612967,2.865733419727752,-3.0244109560784542,0.0,-20.94135803607154,1.8532136062595033,2009.0338490922406,146898.94793262062
47.63983281008244,2.9248409842517606,13430.081272556734,0.9986136533129378,5.074538509416479,4.99273940507547,1958.182294469148,1959.248531062594,-5.36167148950342,59.242374992179954,451.6454643279889,580.6860618769324,1017.2292880095263,0.999678403417099,0.987763697304949,1248.6301122271261,695.278610355628,4.613593045630118,1884.8836995940503,1.0101220189898545,0.0020039412642297682,1.9814036788291274,-0.006784559364588188,4.029077741829502,1.0088899215052056,8.096952354386206,1.011360474129506,1.9877690844313503,445.4119111513214,1.0071199480043407,0.3758138431652597,6.857482509506617,-0.2244703775352635,0.7673588533307569,0.7834378917543169,0.9843016876909971,0.0,5.245432451445136,6.867032940709155,2006.0665074668743,171580.9412897398
90.25330042712339,59.60107771445489,7199.65957768619,0.9986769205266286,5.064694755983171,4.983512117407405,1976.94505619398,1980.2270000250558,177.29197950986273,918.7360658584181,7.043946942791846,-15.500754842115375,920.4371679472581,0.9973265544693607,1.0044039633141373,935.8464124768984,10.539827595130378,0.4917483307865363,949.5008883108432,1.0068844374972659,0.00575866882922615,0.9934384823650458,0.0014275729231299492,2.0358172131487304,1.0044462264603542,4.122444561233723,0.0033340443749271024,1.9963801247208313,702.1536389620032,0.9971507481915416,55.77468605303282,3.334909275796641,4.908559505183321,-1.0386632585433015,-0.6530442020046032,0.1647113842923616,0.0,32.29391619911809,7.72457291818642,2006.9679869593758,137229.5840190571
180.45990412350355,21.58325534035612,2083.201911031459,0.9996684606053964,3.9621173776512455,5.957491710610062,1969.9449333312402,1969.167813775976,-4.332337489358014,124.5875270733111,515.1416337726945,-3.41176432008385,627.2744723097072,0.9918914927927643,0.9835670290207776,636.3231816729432,-23.628982624294533,1.2191494556533555,635.7464698629959,1.034988950375977,-0.02305521676039909,0.9806487852201099,0.037278669555995216,1.0553749978021274,0.987193530099078,2.9516648684020343,0.06277667700988616,0.0052083972202288595,-7.962103627484787,0.9892983121243334,9.583432792890045,0.07408854243220954,-1.5114275802310522,-1.7370839544909475,2.035712739320194,0.5722716489162722,0.0,-1.31296390064651,12.081020512441107,2007.0444877404348,80628.23241687959
20.065801659251303,83.08376417094092,10076.642748795517,0.9989547073579917,8.063262687682755,4.99601338462221,2000.739055914672,2005.2317352078826,428.84316367085614,1236.395354019165,-13.921556488977965,423.3959964718541,1653.3023615148002,0.9982443875362343,1.0055610407750935,1679.2326472189463,26.668764161134664,-0.8569645836725274,1701.8999434546847,0.9993038433580611,-0.009298314836698782,1.9917207057801405,0.02752885617294342,2.9841393894791115,1.001528015895411,7.874061254796126,1.0485305207401916,2.016819549414107,488.16218846839115,0.9815811165360918,333.3277414297983,50.054234869549994,-0.3588704266450607,0.7722732183703084,1.70489666600218,-1.8861699138000179,0.0,8.228158786604753,5.060869081717036,2006.0468385697661,287616.30270402256
50.40824892657101,49.581779202652335,6089.028527995812,0.9973367277723365,2.94256031876294,7.057102878554216,1948.3063271200015,2002.8889932169177,9.675680824738123,302.3380121837772,7.4786438273495754,332.86612016132466,642.5932779755533,0.9885499147706969,0.9921032725665625,702.4012277661465,502.22913239022125,-1.3339974997830926,1217.7534096398897,0.017786262366418993,-7.897874057274713e-05,1.0063585186225217,1.0385181314225445,2.0071520230843776,1.0095839517914502,5.949978065355243,-0.02209708993964335,1.0059657492554328,311.160930374163,0.9901291159705936,-2.837721625466428,178.36726782084102,-0.21819205317566023,0.9107008549447914,1.8283814140419834,0.9842020809915266,0.0,42.27575225637428,6.049237654720935,2007.1377646738385,113724.55509333553
58.06343899797246,99.70983415057563,11776.032844139681,0.9984060660736671,7.994018438634092,5.061804273603197,2002.5613152313585,2002.970622335067,399.20949006999547,925.5953305782738,-6.079308165436636,158.70069563545715,1143.3240245734146,1.0010281989830498,0.993894436920428,1135.407294508672,1319.2247429554802,-1.3385672856030668,2459.772345366265,0.9964035794484793,0.0031286636383349112,2.0397946749804956,0.9879470882597735,3.9623433994887227,0.9956274609915587,10.04006865803418,1.0131021856802367,2.9868270469747986,869.2348989728297,0.9942466445332968,181.14222359224382,155.59206608220998,-5.15420720703133,0.23239570118467134,0.028008911877619207,0.08201426658646005,0.0,19.92065766311934,6.007446002709545,2007.0469522267238,354280.2715462735
21.45523050648625,86.60091838526715,11318.417798221899,1.0013547321192788,7.064818635831775,5.004603592018684,1974.9855706362657,1977.5428082059298,206.00421041539494,845.6091737427734,2.1692371863192315,531.9758381586552,1384.9381543110867,0.9923540681891931,1.0067305262787087,1423.2248668027719,-15.004614682011008,-0.985315214483423,1402.0057166283293,-0.049503965088603816,0.0002956410451419963,2.0201922924275917,-0.012703254470905666,2.972094074135327,0.981374677481651,5.974687526962067,0.9416877057411639,1.983703007383767,536.6038917355049,0.9994197879832616,193.7828443168994,4.421942013920726,-0.7460718611566638,0.12961583396496862,0.32466460380248124,0.1436657356971628,0.0,-17.98036998851222,4.033513792746426,2009.0198674702542,78995.11034919487
61.441702679250376,65.05871939317908,14378.27115496896,0.9980953177312689,7.048557667397482,4.955873663916664,2002.3316714155196,2000.472095920411,142.1104610482514,-23.612564548141776,1.7730935904795198,947.3968257488534,915.9643574329082,1.0113775444508273,1.0191260810444982,957.2630086865692,872.1657700666022,-2.045960741503017,1778.0861426105355,-0.023674545905142376,-0.014142908867230682,2.021333315136176,1.0013657429438398,3.0585726500012207,0.9877791873120043,7.081775946042534,1.0151536585931396,2.01201823777397,484.6639966165932,0.9888560319613534,138.3954843299215,102.31217168442811,-1.760741486385187,0.632477733016275,-2.9698723896975565,-2.2459997259914397,0.0,9.210637747126366,2.175885423456318,2006.0620649588097,186093.99846387364
124.29378166327648,40.5108122684917,5163.438321192758,0.9998236272249297,8.094687575717694,5.02027163769491,2001.1129718793377,2001.5625410628634,-14.152261068029471,1151.7828389165277,1.9123956170565912,444.59115010343083,1554.5478021580532,0.9996026109001833,1.0082878950930527,1565.0107621408083,44.733925314829314,-2.6179741631326383,1577.0144578669735,1.0070138249900018,-0.008606287616086127,1.05844099485858,1.0151972029666922,0.0647279438564184,0.9855346112119026,5.055900622255108,1.0221928446936037,1.9216550764946956,669.4938714728387,1.0060924500965438,-1.4243035341404382,119.06417111819776,-1.4125341686763528,-1.5497063690405575,219.0828884255303,-2.546359581195247,0.0,65.1799839858636,7.9797937244932164,2007.980058263679,282102.96087952843
78.61710826800005,-1.8011950937555665,12995.862133649745,0.9989575239672919,6.037736770934239,5.023080085455512,1973.7168838905084,1978.2838799158126,334.42350224559533,578.7074800986488,11.690816064288434,468.3275693021231,1008.5021424462376,1.0040534554568694,1.0191503677811635,1033.6166304214023,6.557937226380144,-1.1185064272881726,1062.899993580522,1.0058903025166286,-0.001627998309199822,1.0156608743536228,-0.041256415723428426,2.992994963184265,0.9888810788149229,6.039088883928434,0.02364822877079032,2.9996175865079833,894.2098834884148,0.9864290535131236,-6.246824586756536,-0.07542649680782873,0.9396637949619598,-3.1171094635932017,2.916861126900712,0.21265564068722842,0.0,32.18252903056983,4.866961210652998,2009.930238702641,173857.85344912356
17.226401899342996,91.85553724931667,13740.816860095903,1.001400998526613,7.941889649928592,5.131296877438858,1993.8862175962038,1993.0838157030212,553.6033511156752,1341.06196609191,-2.5637256633197465,658.9357712898078,2019.5452793088898,0.9960561829704754,1.002671812194253,2019.8106273156654,-28.903810205522273,-0.7543733368183602,1942.984183731671,1.0263202668792197,-0.008723880610665539,2.029441989691836,0.02610211956666319,2.0092619824969145,1.0127971271483058,7.111204115216931,1.034848677617438,1.9744302561878029,697.0051711199071,0.984630063512301,256.21261162786664,34.784442816574426,3.779248041025371,2.4698942486336075,1.5078359017987986,0.9595379660432922,0.0,1.0408882814701417,7.862680252838501,2008.0711694430786,300521.52777990524
31.649296410999952,59.58848199566778,8763.406458588024,1.002276331690658,5.901670694862507,8.033718871985606,1927.2359369938847,2004.2810128238918,-7.757690033488565,22.68309865025396,10.228767402567875,620.1492277150281,631.9268352933817,0.9924501843155447,1.0036388004857302,722.3363335067879,11.761839432667887,-1.8804161363773488,727.7270293052203,0.04526241375595867,0.015324158564645753,1.040370582687609,-0.0069511305809030755,1.9402079915812351,0.9955302206001502,4.791517079095878,0.004044118392592081,1.9694233024017171,479.55551741466496,0.9996885083243103,109.52786428328493,0.4720307240901232,-2.5877355071085812,0.8674033352789494,-4.053285863135641,1.2803806208454729,0.0,7.963313109216829,5.003012506573618,2009.9192781258073,103669.72147490169
160.6795866704297,22.508827655048734,1146.9835786014787,0.9998111388894574,5.967264724431099,4.951867725777081,1969.3223333878736,1973.6841639984832,310.59400653077245,0.17033623953075402,8.284306194397573,508.7328166772357,446.50307813996733,1.0036218576727887,1.0060630533974022,474.33148705890665,470.7620404385342,4.481005702156965,991.9515086707434,-0.0008611329390135652,0.00012848236890290274,0.9876242037932365,0.9933431231598298,1.9723006702095924,1.0041548913924634,4.896400784146542,0.9882898904108276,1.0513668702759011,292.0253134682162,0.9922584098968222,-2.2315290373297674,3.3303923445631445,0.4519010129997851,1.7720327367729858,1.149249745761945,-0.19009092424148327,0.0,-10.364469588324338,5.796778767626959,2006.0989791679694,95431.03685516909
61.88191028313983,61.79293614965971,7980.244148338086,0.9993786125569275,7.024165861414325,4.9722918537080325,2005.0250176475279,2004.3626221042941,-3.691752487903716,454.0682348200065,-4.530644712306816,284.0503016054376,728.6468193369006,1.008780689220538,0.98386442546427,776.6273401197811,779.1860897791926,0.18323912604836484,1532.068541934195,-0.029632689104322815,-0.0004889919988050989,1.9549065814144544,0.9736542011778121,2.925328116249551,1.0168213133383095,5.967287530247338,-0.00017832928872669253,1.9994293109689882,495.84229075092674,1.008311996797533,-1.4136112561053624,45.511752779707656,2.0286710682182245,-1.8631439990307044,0.6582067199962719,2.0705885043682257,0.0,-2.647157601488638,8.955652333060698,2008.0213613445183,181209.08692035815
18.280399230086203,129.37056658268443,9214.340511972438,1.0036062293334498,6.940199114040021,4.961422758635024,2002.3678938454166,2004.494891285764,2.129752055889276,-25.934607322645824,21.71175052525781,1533.8578683047838,1573.0845494157447,0.9996504043305446,1.0077839592032065,1567.2225621723753,31.32965374370281,2.934877072390494,1537.4521039145843,0.031704289856711754,-0.01952701853400187,2.0263242230716174,0.04236573617056352,3.004075555466857,1.002694402054923,7.032520569056005,0.00014994694713163753,1.9595769176121913,570.4345462398907,0.9687281252152398,93.61359470273257,147.9493208687837,-0.7084871039485734,-0.5489852953102685,-0.2376314147675215,-0.6146899820109905,0.0,36.819888847218365,3.981204855614769,2009.868776066771,200296.2311562427
87.7157650696394,73.88876227859843,10513.60988114185,1.0032362707066338,3.980317452911839,5.092542648355872,1965.6346639786532,1968.1662987668308,-13.325816649464963,-22.932037212708398,1.6894203631622908,5.470561871162921,7.514613814073059,1.0022717803222922,1.0006804366511852,1320.756211986425,5.814607595856934,3.7884574976429173,1311.7313307110917,-0.008281043776218027,0.000382982974106586,1.963757391913636,-0.03587574505128413,1.9906484902048782,1.9889520955848914,5.992221090848949,-0.009379999625250606,1.9961207552440916,509.3063643131427,0.9965379845513843,5.948397938202636,-1.4924804309752513,4.809660212679346,1.6633653017350227,-0.12539288767839074,0.3411233135108503,0.0,517.1383694808571,10.05305381611393,2005.9454533332237,94286.4819086698
77.0239600696042,-0.9967430845673223,10395.303526811467,1.0004936764634844,6.066178569139708,5.923542721889828,1971.1453482152228,1971.6169252385948,334.90627132830747,-47.11820420200995,-0.2212555302595779,674.2290342587557,684.1821477968314,0.9928950272133882,1.0156124564598492,1356.6908244608128,699.5086585356919,-0.07213652654129064,2145.8860708120455,-0.02206022369324637,-0.006765957439791808,2.010348369698677,0.9607494844007923,2.9805347198639964,1.0087306856940734,6.8846060019469,1.0161942359557286,2.048878409944843,574.3637073742315,1.0008020156318314,11.862964358531311,105.98148230621015,5.449277548395224,-1.0099616535743867,1.829933168696274,0.4014458576738197,0.0,3.842161008173146,7.854885900094493,2008.9544906378028,158414.38200726217
